,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ClinicalSignificance__Uncertain_significance|drug_response,1.8999006224997466,8.60629609070283,-2.0531642260395695,1.274225006982232,0.15999472397098985,-20.159200974671183,17.064000525117105,-8.46675522560751,-28.83679977572057,-8.66545632595032,23.915942528604756,27.56734850555593,-32.09898081939923,-16.433919864793392,8.555562700294734,-33.87664918162317,-56.27597736015733,78.19918607746445,-75.16650731569834,-2.4819375202920297
ClinicalSignificance__Uncertain_significance|other,3.63721722828201,-3.1835039613052016,-2.6351544100250845,0.8659729797720939,-10.43866700894594,-5.6031620550351615,22.50403414441893,41.796004489802584,47.690052001787706,-116.5689890453311,28.407574357220472,-38.6031773799982,30.510835651608982,-6.953062713609553,-12.921855566469631,74.39009699353893,-10.592168514164145,-12.5729348329323,64.9799142152649,-66.99341186968297
ClinicalSignificance__Uncertain_significance|risk_factor,9.828998050354135,-3.942711398484268,-3.36886828687108,-3.990844373334081,13.057316877634214,-17.818475897682752,-43.93966563705761,-1.0395754439458713,69.81343714911998,26.124401138461998,-28.346170592746425,69.02978538061173,48.02913002523944,2.1770858141349656,67.79487409411705,-55.2169810681661,22.233183486638257,-46.593951798326536,104.44073279571512,-74.03599678933344
ClinicalSignificance__association,1.8652731395601592,-1.1186629529850216,0.5298335663347576,0.14418841585329562,-3.581988733844047,4.360500128876511,2.997584910758342,1.7672771077867533,-1.824547652889217,0.2938687889803371,-8.002350864508754,-7.8654234831401,3.0271498245662043,13.934772783376424,19.059725915955735,10.696861587737395,4.158887913226092,-17.484844834705484,-10.578306658048103,-14.701858651962507
ClinicalSignificance__association_not_found,-11.1205682787921,3.689450554850201,19.01249601112903,11.84968813477491,-3.2862978443482276,-18.262130783120107,46.73441911185941,-36.22125866350533,-6.581913783652424,-2.8506351592540633,-12.349597631791172,-63.360341612745444,-19.426553937861193,1.1981240357681457,48.92945204834224,-48.59402859464797,41.868376063646004,25.858585814277717,-34.24166361282039,121.53333399862858
ClinicalSignificance__association|drug_response|risk_factor,9.372510501625106,6.852496999348786,-7.118212621840224,-2.6697151088825137,-7.325583191264473,15.481137265585524,32.61916930845643,44.23432039575225,-13.363471777585994,-102.59663383232365,42.354156908587754,128.12774823883333,327.30992722650115,-72.65215688591658,262.9407812348708,-11.203225021860087,-259.946978564725,11.499056724504511,29.482714749704563,-206.10767943412634
ClinicalSignificance__association|risk_factor,24.184838067430647,25.45869998236269,6.550034458334119,22.486707971854283,59.51881793785972,30.164542985908174,17.539218154760366,-1.5393837313967507,-30.85924093962944,-29.95971486337015,-48.849056714873356,173.01007424331362,-222.22733386086247,203.83775513718825,412.22020581417576,-97.35826022821134,-25.909934710184455,-245.50428455809893,316.60165650037516,-31.31841000990667
ClinicalSignificance__confers_sensitivity,-2.1499060118906788,3.3738900770065956,5.429441262923722,-2.6409734425004996,-6.67013452056298,10.561061537503353,12.234508376640628,-21.617988187080105,-12.617227476895675,-18.963828635210803,52.858842597454604,23.409090573123706,66.17616171015786,-44.362917818125865,34.25521195686106,-44.803751240822194,-12.630914695802254,-11.968105717153009,58.649925188174784,16.728913481248252
ClinicalSignificance__confers_sensitivity|other,56.814376982297105,15.141370407680984,15.793836307895203,-27.409304338175897,21.933535819330135,1.4969583594173879,-55.55990954523285,29.736113418442823,20.101199606561956,167.16023443556514,28.340754033740232,21.247364244569372,-132.64637493668044,-229.00689217560705,39.49447651893005,-222.51428239156985,-263.2983516595899,254.04684867168814,-68.85965605499415,-228.36939556234498
ClinicalSignificance__drug_response,-0.23950974334776284,-0.4995331163106779,0.5180809393437074,0.5353742101775085,-0.208793932812429,-0.3025739987656047,3.545036737889636,-0.43986941190625545,-1.0841147107295475,15.035524157605115,-2.620202775839872,-5.096527735729307,9.501325939454707,-6.042306879601514,-1.7503302237517482,-2.824654695527459,1.9916781597005053,0.3804987728483403,0.3372934419158554,-0.6084559002950906
ClinicalSignificance__drug_response|other,-0.2903865277474936,18.054306970094345,76.05770349870775,8.749389517210666,-48.08011986729431,8.898949633332958,28.156296050416895,60.811191464551754,101.91023282511122,-80.74535058938645,126.45402932617525,49.59077053263237,-60.012009578679624,241.81069238016255,-3.9408029686974757,-23.921705196032786,-181.01088024267602,-169.78870879146007,111.92460191375434,-147.32453189129646
ClinicalSignificance__drug_response|risk_factor,6.328387562268336,6.107462544800121,12.653067602204816,-1.5126766869821475,-31.60797988076032,-2.6177124040958235,14.595057284699196,11.333247523442171,33.628751115253344,-97.99444566306168,57.55411662554273,-16.725149691323345,-3.1489223521819607,-40.68636894523055,-154.4645463713817,-41.674388729708,61.36820328898799,39.90272157413923,83.76509202959957,-14.782026024853295
ClinicalSignificance__no_classification_for_the_single_variant,-0.7178711047937731,-1.4216173807499437,54.81493247711767,-26.5009974544617,-36.21681539603586,5.265533135996639,0.9851655811916239,0.20920623750063028,-0.7556053322956859,-0.05489432031554244,0.14936797457003265,-0.20691343053324718,-0.0930765552344084,-0.05310496563347222,-0.18747167076080215,-0.1730371210794749,0.5150123217830305,0.11355876501813487,-0.03793205645412577,-0.41421212560518667
ClinicalSignificance__no_classifications_from_unflagged_records,16.980747831484436,87.46314178995061,79.63788867034144,68.61248143886378,63.958866384806385,0.04116860102898671,-2.7422061394722097,0.8176287961888661,-0.13922786343478638,0.20627896098219964,-0.310246718256169,0.5562953545979336,0.15568431461116927,0.3382906884094505,-0.08267660047016144,-0.15021526638858204,0.029063921961010673,-0.1289331050100821,-0.39025084114807185,-0.10238519594346075
ClinicalSignificance__not_provided,15.787872268344415,-3.1013396226705847,0.6299894697078545,-5.1093533999090175,4.572244959290648,1.245856018853537,-1.839985105771455,0.3970284774713023,0.036408602829930116,0.05824566972263711,0.013586613316992301,-0.0971416926656013,-0.18651080839806017,-0.1973595758969148,0.008016722033870926,-0.1528855987488824,0.08274513013222236,0.1558280166519877,0.1512926584067036,-0.011278231610524558
ClinicalSignificance__other,0.48224441397277723,0.27580548342610317,-0.7640534621766691,-0.795359160640084,0.534245546423543,-0.792836989966942,3.5704300830442124,-0.8325372669095168,-1.39326571257367,11.391062550126044,-5.632468674042044,-11.209051632658884,-2.6756961633562595,13.600985258320417,0.5264189343203899,-3.6676834934894047,1.4210822766796973,2.476991016071244,3.7858362359081803,4.471535109026469
ClinicalSignificance__other|risk_factor,-14.157505390975729,-7.444129393737893,21.953356249703223,-9.572337056834789,28.107800258344128,-102.93947273721692,24.914864395315032,176.49221296259364,-73.25111452736792,44.48668533461458,-249.22739406031408,25.857296045872356,247.5012446084008,-154.69388476185264,-89.64647725282282,297.06295051501894,-89.29269737788749,41.84513884798691,252.2869965661017,-85.0043897422326
ClinicalSignificance__protective,-0.014944477552077054,8.089864939438204,1.0979127604326837,0.6810667263199072,3.949450145676549,-0.8901754672316133,0.0616732640040679,-8.210680510085561,-4.069271061216542,-10.72586770239813,-5.569269641720133,-7.8628641889360935,-14.559005899887632,-6.018377529819152,-6.709154528746522,-7.125349250616462,-6.153507567001769,12.216247354772362,9.120937158520936,62.455793349947704
ClinicalSignificance__protective|risk_factor,-7.071610678279044,-17.736267080108735,15.112807522810872,-22.688845368964238,5.870336801583365,-1.8390862671163788,9.013250404600953,-17.5240874629417,-101.30910966530578,13.925250473562103,-2.952961068666274,-98.72503845162399,125.45675694844316,-12.953656858141223,-33.81655020619776,35.643584510660716,11.090089213320894,107.9267134343228,41.97312614423093,59.42228591094111
ClinicalSignificance__risk_factor,0.8741137558491511,-2.5345953508284227,-1.957665710198707,1.1217314165194765,1.0498069342218916,-0.8624143276014643,1.7113088600259416,-3.3077714239270777,-7.660388166558448,11.144064448844897,-2.435562832595819,4.117957004850427,-5.795274060452506,-1.4657539103514459,3.332656314507101,1.9834527094911354,-6.4932368101156825,-7.975722589352968,-3.2995426933767233,1.738173405146677
ReviewStatus__Missing,-3.8809998611520253,54.06319456519311,-20.217265789841733,-43.87442327891173,0.22362136483248113,1.5707014534218506,-3.1615612890335365,0.2876705106812455,-0.3691761179584616,0.07229682928045485,0.6279842627173388,-0.3084251931354221,0.19689232250647995,0.09270887275177693,-0.0012642158576056293,0.09208033190083557,0.04803145698538402,-0.11808180391087206,-0.08648108488802998,0.07130822601610684
"ReviewStatus__criteria_provided,_conflicting_classifications",-1.9356091015115215,-1.393853928697351,1.1073334158963801,-2.062010020273139,3.187249865254483,-0.3453401234908213,0.549320929171952,0.005333948121750044,-0.07255984348982585,0.013522077683491559,0.00943382019303071,0.011732976797812234,-0.10361896098047314,-0.05862851787476209,-0.009633390699454151,0.01455296089448896,-0.036803849401397484,-0.011313039777954488,-0.006819420113668804,-0.018805048237996256
"ReviewStatus__criteria_provided,_multiple_submitters,_no_conflicts",0.04504806513343582,0.046258586176481334,-0.040850309863540796,0.03550287781560474,-0.06548556008919802,0.2043994663538014,0.3668384894011281,0.29582098749757707,1.3078889727091612,-0.12896728227976392,0.0042271053544261136,-0.1203912209769458,0.1301619799652627,0.012544063162031226,0.05532185367265043,0.008397421122252844,0.05589088602934293,0.02782138507352283,0.0076098909129090385,-0.003970179714786067
"ReviewStatus__criteria_provided,_single_submitter",0.01591396110739162,0.056316206049376205,-0.06340635590861668,0.13363449737014402,-0.16769711268330367,-0.012125145103881737,-0.17992140335252738,-0.04587351601730341,-0.24964036039201198,-0.02868496351108344,0.022095482046883816,0.05163094939177754,-0.05761819477592216,-0.030354472675494352,-0.026186229578395694,-0.008056169965537778,-0.01809333621608555,0.001971449091766087,0.013184716744452402,0.0015895094729546843
ReviewStatus__no_assertion_criteria_provided,0.31863442945073295,0.04625566049719695,-0.12732580828348575,0.2040927522464413,-0.06294250530911655,-0.21167026330151634,1.6947197054349061,-0.2681620691096338,-0.45584413634854815,1.939788360797609,-0.6297158654503563,-1.4202785855890978,0.370980811832789,0.6144320605198417,0.4942644919912966,0.18649321364795768,0.07093473933487589,-0.2079107661037016,-0.3416480003138146,-0.09682371779355733
ReviewStatus__no_classification_for_the_single_variant,-0.7178711047937731,-1.4216173807499437,54.81493247711767,-26.5009974544617,-36.21681539603586,5.265533135996639,0.9851655811916239,0.20920623750063028,-0.7556053322956859,-0.05489432031554244,0.14936797457003265,-0.20691343053324718,-0.0930765552344084,-0.05310496563347222,-0.18747167076080215,-0.1730371210794749,0.5150123217830305,0.11355876501813487,-0.03793205645412577,-0.41421212560518667
ReviewStatus__no_classification_provided,15.788562221730889,-3.101508362109807,0.6300064835716039,-5.109567230973017,4.57247325519259,1.245978298158247,-1.8402119878843857,0.3971499319503938,0.036521144109655804,0.05833976548596108,0.01358137910971966,-0.09746765373401307,-0.18678983455957032,-0.19749505763780556,0.008031603211346532,-0.15288802870070048,0.08266417790756932,0.15578785509492127,0.1513515212713647,-0.011306343920524929
ReviewStatus__no_classifications_from_unflagged_records,16.980747831484436,87.46314178995061,79.63788867034144,68.61248143886378,63.958866384806385,0.04116860102898671,-2.7422061394722097,0.8176287961888661,-0.13922786343478638,0.20627896098219964,-0.310246718256169,0.5562953545979336,0.15568431461116927,0.3382906884094505,-0.08267660047016144,-0.15021526638858204,0.029063921961010673,-0.1289331050100821,-0.39025084114807185,-0.10238519594346075
ReviewStatus__practice_guideline,-1.3457114632517888,0.6907702678073151,-3.9977384157505753,-1.32570184377813,-2.2705412776388245,-1.8354939318892618,7.790884671314791,-2.0356488342895545,7.714809432927065,36.524740043434164,3.099564830098972,-7.13173305248006,61.83474055210922,-51.938554074153004,-17.926939780794424,-33.16068132393171,27.503690908150183,-20.91364464322107,6.531273092365407,36.97110400318731
ReviewStatus__reviewed_by_expert_panel,0.6058328818431901,0.43133425956136084,0.08059781831279356,-0.23376609907752516,-0.38132303244405663,-1.697813500806775,2.7150682645221487,-1.4341423837731702,-1.6574050229885413,-1.7631857727461022,-0.25003417376630677,3.2536307888129983,2.9793505405998255,1.5254205981825544,-0.2847692894169938,0.032191650274631445,0.6251184903701654,-0.04361901872381738,-0.43952427973731667,0.4228626963156291
VariantType__3_prime_UTR_variant,-0.05817355179602271,-0.030592097958288225,-0.11323948863788899,-0.11698645382688125,-0.08378284915641741,-0.5645459130513836,-0.3090905481222473,-0.11911323401381413,0.8291930721013151,0.7043793546739815,0.01974401247486163,1.8239424230781673,-0.30220912806045486,0.4245721926812253,-0.9719721866537193,-1.1933829924576034,-0.087765877905293,-1.009129590104346,-0.21357162405556185,-0.7746495499404862
VariantType__5_prime_UTR_variant,0.024912357755238222,0.20097027256222763,-0.02754002162350906,0.03767185874097692,-0.3773375663941334,-0.5724008506960458,0.1553047409164459,-0.0025115832226353437,0.6670341098373618,0.8920756962991023,-0.9777403088155696,-0.29370688815540397,0.0013358200188587528,0.0003189828049101234,0.07997648430746308,-0.24696877839190226,-0.3269507272685787,-0.3013050741532599,-0.4934513318065887,0.30513702437668466
VariantType__Missing,0.5708984828303123,0.14912540614972858,0.11248271186802437,-0.1734447035604649,0.24051520768088216,-0.12589634498053529,1.0300421189878999,-10.0789483443762,1.2300287867208686,-0.8353837555598378,0.5270881212263947,-0.9780667560069494,-0.23023143254807496,-0.3642847119025542,-0.07750305716290277,-0.030119591461858643,0.029307432179984102,0.02535837403966371,0.05994024215964242,-0.023629623423448567
VariantType__frameshift_variant,0.8452891961911757,0.3046314725417667,-0.05208951147933696,0.05508478655473734,-0.36409399015962435,-1.5551551873692524,2.9182891211119855,0.11670338080538407,-0.35962028329854817,-0.8056389525768338,-1.1453385457827703,0.22954951283490782,0.26777751835757724,-0.09450044356465577,0.15522649928817564,0.10472010628151093,-0.1790946059594785,0.062433584957457225,0.8220779470138456,0.1016732010074755
VariantType__genic_downstream_transcript_variant,0.29085250725919326,0.49669563625464974,0.7339100353907201,1.1189019046968023,0.7359926097837183,-1.1064835702164775,0.8426218526484116,1.73447952709769,-2.9096093016533886,5.129530780094254,3.2097158148307776,-11.853335199640664,-4.640009389969118,-2.392899750468673,0.5664482865512993,-12.553942763876867,-1.0955775370693999,-2.7612256352307014,-1.886013620875398,-7.593336086996795
VariantType__genic_upstream_transcript_variant,0.5184185376079502,-0.8194042409216541,0.978372391367762,-0.7740331116041496,1.0254382922462908,0.08902848542407978,-0.10563597942914527,0.08066186931512581,2.7124403697223576,5.882042359176917,-5.909227336301893,1.9733378690497305,2.0914735309094974,-0.9766346581116682,-13.034092251268332,15.035879860107727,-4.75857113949025,0.8867341767011677,0.9117870803000282,-3.9212861800476095
VariantType__inframe_deletion,-0.1778518533422966,-0.05538027476626416,0.3294704453756509,-0.08880372349409626,0.30967822131556655,-0.14550689188841479,0.4171703837566155,0.6998847796248229,0.3362619361689195,-0.03628924955034045,-0.7521213089098447,-0.16491196444206044,0.39721927281932423,0.8972380783038264,0.2614159390556211,1.8622516223072185,-1.9753858193689762,1.583190603895576,-2.594384997742513,-1.46034425018064
VariantType__inframe_indel,0.07710702414268676,1.3973614755964614,-0.11445614381379804,0.22756094024741386,1.1514957863847621,-1.314743388402893,-0.7452126335147994,2.1554603090327635,-2.6694250833320567,3.0083479283342833,1.4962717469623967,-5.036304290359253,4.432519560050087,1.8128822437034895,0.9342850932068556,-4.693851113372155,-3.097610637651605,7.8234021466592,9.432009140967798,-4.673228807714082
VariantType__inframe_insertion,0.2551923917776833,0.13252118887568717,0.38255413141304545,-0.038160294530490385,0.22207856692020495,-0.11168291613148293,-0.3030140021152729,-1.251979737029645,0.6287895753517182,1.0641275213276078,2.7575994809790374,2.8051196181354814,1.3984337376666405,-1.919807845764632,-0.0358799981705156,0.8736416609693815,-3.3834477107180954,0.9986539154817529,0.4830627494749536,0.5818999798367931
VariantType__initiator_codon_variant,1.0271866758795025,-0.7453578400588394,-1.0684679183164834,-0.39615747056352413,4.937898510837814,-5.683719689601267,1.1265791858817562,-0.16383912381910096,5.170889275074423,-4.347985162814105,7.26537792324433,-11.110233462055968,-1.2736542605533907,17.947284617659616,-10.348879161692864,-31.171729582891228,5.654195565252757,-1.2675256583831032,-5.511258105375749,0.05719728890859387
VariantType__intron_variant,-0.009279084853264591,-0.00324125794885684,-0.011967217042421534,0.003931692340768875,0.030328953973483088,0.6443356189718459,0.19999499584674119,-0.02363743185557804,-0.013639030012779278,0.7017742195278031,0.0690110952924269,0.45904419184957634,-0.22095065905127242,-0.09276149213653374,0.15258284559033514,0.01625823140039974,0.13777051206210592,0.22008737598280945,0.022631199928408167,0.0026550749116784505
VariantType__missense_variant,-0.07392050826375268,-0.048632434663758585,0.0684548257630502,-0.03694072741700271,0.025595214614522584,-0.5722167619838754,-0.6157735782685081,0.03902430037346796,0.004842509492778903,-0.13673355892969688,0.0045784609028798285,-0.21908227122909457,0.17531980867909436,-0.008603866130793173,0.11200150968583841,0.025667837310278403,-0.01589521944759527,-0.05635631115062221,0.09461406322624462,0.036281367830438525
VariantType__no_sequence_alteration,-0.5489567161848998,0.2841613222268202,2.6492363797512835,-0.47581921142248207,-0.1802542278531222,0.051868156977208243,3.333969960437831,-0.41132649640159696,6.734368965774542,4.050921102345234,4.828052536373318,2.3988930415909726,0.4739690275754136,2.842338048566967,4.2865203308175275,6.834018942324727,-12.578455298311082,-5.805363467103625,-2.0925496362179725,11.463329464349094
VariantType__non-coding_transcript_variant,0.07735189883533959,-0.02696179472437876,0.03498262925993955,-0.028102049206787872,-0.16742712296879922,-0.7036813825206697,-0.30784447617900534,0.027084792937127403,0.06248306235703555,-0.0640859139800022,-0.339828633892911,0.40945295137583426,-0.6005888321924288,0.2589029045900175,-0.576575262353931,0.03802819303608479,0.4461024073178417,0.32265478256931923,-0.48754137241863377,0.025266773440318312
VariantType__nonsense,0.7560022348840866,0.5951402093208463,-0.1869541003037571,-0.08368759170989376,-0.5321764265466613,-1.3942070201997026,2.5657093650388965,0.6320045524686175,-0.06306724512344211,-0.13890002761565204,-0.048349057805029995,-0.3598342595398336,-1.5289572165327827,-0.8433757814161452,0.047016196621722496,-0.0525453427439932,-0.10647962147155199,-0.2543249787398032,-0.6064336745590865,-0.2724052317768741
VariantType__splice_acceptor_variant,0.5848575733147124,0.023161723513112215,0.13283296261772878,0.08437160900678782,-0.040198202707019605,-2.149400144663915,2.426385990503308,0.5869672229787942,-0.1542009276052308,0.04156974664672053,4.057408357913733,-0.7760712132211397,0.9068834955485249,0.8326635631674497,-0.12029464499610797,0.4378196056436661,-1.829277199026052,0.2980883962933956,-0.2824158223103583,0.13145231120599743
VariantType__splice_donor_variant,0.7140704962285132,-0.034322545512621344,-0.33079557973050894,0.3565525298417563,-0.37208164626305007,-1.2436075832723061,1.9086620383564714,0.43895136948453883,-0.019492898635643303,0.6279702278858069,3.9901642051982393,0.14953204433727255,-0.24662607291457,-0.2118203133615678,-0.6624924059827846,-0.008632897795913445,1.6849640791830534,-0.5672125712811461,-0.2704635097280049,-0.3284015841182415
VariantType__stop_lost,0.31557279360671886,-0.304569754882494,-0.24237266650067285,-1.398945091397539,2.0058905178042488,-0.8069565050380478,-1.2378161387272422,0.46816986107128583,-2.381626815901509,-2.4957295076666863,9.070084230969261,-4.748164039779397,-5.592446656987523,-2.452675561277742,-0.6753549399209866,1.618429049424839,0.4472923850871821,4.318131987607176,1.7249529642057135,20.92753596528848
VariantType__synonymous_variant,-0.1110304975156756,-0.010009642121634034,-0.1138009610529531,0.0858092201183851,0.11280793152070571,1.386161633209497,0.3598005237135589,0.09405634960811314,-0.1776566293909413,-0.5277719036428576,-0.02879424225209198,-0.2981958857753302,0.15296664294031403,0.05769300405599642,-0.08451458507778577,-0.0015218591951371937,-0.06329419121079576,-0.10962766959855184,0.005826201912025653,0.01454004062249038
Chromosome__1,-0.04350476553651486,0.08549001068433837,-0.018730336103798463,0.04214627022089321,-0.0473918230317201,-0.08666321098985441,-0.04849204387199005,0.08584003966111697,-0.17605338710855825,-0.09738428903436,0.04301655860004119,0.0398809731526667,0.19228624577177242,-0.03395810432134144,0.9076065129277011,0.3278028586797778,-0.24652254168414056,0.19200329538450805,-0.34522223434057475,-0.1901521954881187
Chromosome__10,-0.013040543251728121,0.22936550762801994,-0.008380246597787284,0.009274320755295678,-0.24649010412891884,0.16338765898313148,0.03272803111726919,0.1638959129613135,0.46743431350244513,0.4197892866996075,-0.16334452645978523,-0.3861178253555747,-0.03397862557220084,-0.5990460747763467,0.2247331066557167,-0.11791538384289174,0.6511465207042187,0.025540617273654143,0.7723446505022522,0.28323333555493596
Chromosome__11,-0.02971331852550157,0.047789776235418274,0.08628778312625957,0.08422260706370262,0.1697857076723457,-0.11520749099391518,0.11140680797179747,0.27719089928912255,-0.019308297913931988,0.10574880030590732,-0.06990137846016155,-0.11720228782513398,-0.14481325174999163,0.04187796105020248,-0.2613734877114555,0.44346140007797574,0.08845465546807338,0.3587139862454121,0.37799111051295226,0.40273043324680063
Chromosome__12,0.02299588497904394,0.05997507039799852,-0.04453467052905133,0.009730124524889958,-0.04330724654992169,-0.03537555011969438,-0.14903075588603357,0.24551079620239535,-0.1666611443597184,-0.4772647094571557,0.24083152247427286,-0.015571525683767528,-0.07995913505538796,0.5915616009620773,-0.42066473209395777,0.3579986063460567,0.21563506547657474,-0.851214753492283,0.8638681340669953,0.29758002917964954
Chromosome__13,-0.15709938200262924,-0.09175198490874248,0.16337947345639847,-0.4723308132416796,0.18641498118493754,-0.3661605410103639,0.5667932793903561,-0.045046084080208305,-0.7196343524562301,-1.215517943535416,-0.6305237723531457,0.35162216269693763,1.0984844625875196,1.2616600090747832,-0.19589173477247826,-0.6727265306957644,1.2421690479645813,0.3828481375426263,0.3510598859838318,0.25844517727440747
Chromosome__14,-0.07136991821380637,-0.028369443691816217,0.06152623650125482,0.09941212054871544,-0.16654247587113025,0.13414594444180902,-0.2942644119357866,-0.09087590284377177,0.5158693978909124,-0.47820535601510733,0.5009151239396215,-0.7706464531914856,-0.03552638630772565,-0.5916532620828386,-0.24774730092471003,0.7489371449577336,-0.9966177231425134,-0.3819926242001597,-0.19549638578525624,-0.4278380866085013
Chromosome__15,0.07045992846423357,0.07734292861966584,-0.00015849706404032432,-0.053471474270170245,0.14995080945154152,-0.2354529866592634,-0.12440639501388326,-0.10457211107557435,0.4350941745061021,-0.2639761449442759,0.008245277811482729,-0.44783265541617767,-0.48743310325277606,-0.7855206689008671,0.27012031571664435,0.11026583258661452,0.3568081525980533,0.01645050816658459,0.5287780844013643,-0.9441900725660197
Chromosome__16,0.06922629787665813,-0.1010408240190775,0.07309612593007964,-0.0411082757042467,0.20945728888550788,0.02000322505852044,0.020294383178859,0.37824642350531795,-0.25333604066087706,-0.05151778752827988,-0.3970184963543906,0.11754615141592215,-0.13412249047057134,-0.5407639343244727,-0.3038751818764927,-0.30112861059068535,-0.4612555955070455,-0.36122908104908164,0.4739488843453607,-0.18073875253040353
Chromosome__17,0.2952913942773437,-0.061875837330607385,-0.02306857483728228,-0.1128468426090383,0.08674477763387972,-0.18504652445136968,0.10288778385696985,-0.19307843220535642,0.08433919934753531,-0.2641847357226606,-0.17784417753372728,0.1717524045367128,0.6233739706178166,0.2421921975490346,0.0808029614142126,-0.02211955293750213,0.15793897311076893,0.29667186753801406,-0.1871880583002648,-0.07577842034218578
Chromosome__18,-0.0732175335154217,-0.038727720921952,-0.056556551881167746,-0.12801778085875554,-0.35393164926037535,0.26659441115256527,0.27586420754939367,0.08368528442423338,0.5115447872096238,0.11192593243520926,0.22869448283481564,0.17886538035102043,0.07194994059164754,0.5544195907794724,-0.15762540670599998,-0.9299115012196822,0.09340637417136208,0.3135891208682065,0.5738412827558431,-0.1675323548238298
Chromosome__19,-0.0752445740148938,-0.0727001541313857,0.044584712182751604,0.0853934733166136,-0.12719877684698833,-0.06038923017534597,-0.1992230772542559,-0.25864429013140416,0.21931465450814835,-0.2608552493987684,0.05485779862368334,0.3681056606802903,0.016232053977131,0.24086241624291357,0.7961561682195605,-0.2586383584648402,-0.3418621275277694,0.25546115932375263,0.1819080548999795,0.1551967420185634
Chromosome__2,-0.13802986996784833,-0.0603351415080498,0.004267467179664842,-0.043605351862328154,0.12304122017794202,0.16039154878850803,0.3012757485082034,-0.008302784222596869,-0.015482346450471517,0.1709440034581708,0.3081792967295933,0.19231852745862077,-0.048627251510242386,0.034647631680158185,0.2033201216288417,-0.23490363106071094,0.47680663897113124,-0.012427429694167935,0.07339458462709053,0.06037942232840682
Chromosome__20,0.18096691818124142,0.06841671591417985,0.012280577578604856,-0.06818704505433751,-0.007756378299768637,0.1643979009481404,-0.22415503934767492,0.20409271057352446,-0.17962282479081354,-0.08715875296116214,0.39472174642718516,-0.056153891480610445,0.04316035057865785,0.8987206731735489,-0.27392338603819083,-0.04816060422100184,0.21811488681539465,-0.6941472936535553,-0.5856236706876778,-0.9791660910558719
Chromosome__21,0.6598300326091601,-0.2563086942702053,0.12233867350763886,-0.40415331306006036,0.5198988556066995,-0.17479762222507997,0.08535310761078069,-0.3014616637133184,-1.6297106703007325,-0.3124831303448032,0.17484797669323646,-0.49806139508326974,0.8363993416409483,1.3469295367708634,0.7856730139607131,1.1058645855641966,-0.44067675052057614,-2.090439019246471,-1.376521102226342,1.0468783646456545
Chromosome__22,0.10062277120056692,-0.015031888231944469,0.001559626154950877,-0.06563263388452091,0.053046484707248535,-0.2726935115057239,-0.06231132722201829,-0.2747308757400216,0.20133235895004967,0.5877832401937096,-0.5560308795736142,0.10259837376835693,0.5663091840709473,-0.02912743499585429,-0.4538888676991762,-0.8245395769362589,-0.6666296255180687,0.49533841134320233,-0.2108688411471867,-0.13733163040466562
Chromosome__3,0.012704017388562049,-2.2595243324346525e-05,-0.10255687027472918,0.021981119225403634,0.018617961578880602,0.06703382987076824,-0.3038983617185034,-0.05227117660455054,0.33328136643942513,0.21635982695751507,-0.13637727263222177,0.4928868727719048,-0.14670837372406598,0.04723085836264053,-0.5977970293092699,0.5524177326695271,0.6458780087836209,-0.0671239467920934,-0.39832792227053576,0.6128069920235375
Chromosome__4,0.028508913605417144,0.1073555143854306,0.08415072341526392,0.0008197460046551483,0.06533474211563634,-0.0293994303563685,-0.17435877226695665,-0.031188050284434055,-0.06550993791608396,0.04492660997952805,0.5896091554433553,-0.013497873677269248,-0.1662577479210416,-0.3551391565769587,-0.3370678668502603,-0.0776400797283628,0.10595590866269725,-0.4204403078359084,-0.0584472494885492,-0.4264048374413337
Chromosome__5,-0.11603580948827441,-0.014730979219849423,-0.011770931799264571,-0.034232958207523624,-0.16486593457006443,0.08587673213494545,0.09376343624695144,-0.028985280233738905,0.05831958380965201,0.3845694780716937,-0.08308574812399491,-0.5745997362287928,-1.291527380170464,0.3483859369827161,-0.670903278140029,-0.3552669885399978,0.06934522723017587,0.3430008403546516,0.20527993847324352,0.006026104431961196
Chromosome__6,-0.06832900188031872,0.04974890162194571,-0.04438017904692542,-0.12606598427124294,-0.2026303987828133,0.08366006660959899,-0.25519089766292036,-0.0013391308634519868,-0.3421561477920023,0.6499856095529566,0.6786792669741175,-0.3535404184625287,0.0012238306589572377,0.09349714074452897,-0.02466493772021001,0.1491669751215265,-0.12273885362140854,0.6219742537665519,0.3221237786391768,0.3914557814875779
Chromosome__7,-0.04428798857476069,-0.022431328405769592,-0.005143443356269726,-0.01290451721504081,-0.02862524553340248,0.03041282210081315,0.006841621468125635,-0.11149631450842512,-0.8120907665998173,-0.11562828696485039,-0.1385181379810685,-0.03769895107461274,0.0025147348367948325,-0.6935355674879952,0.1834602222948456,0.402160121870472,0.14270029464268863,0.12270886644293748,-0.3154880616779666,-0.8174428457715134
Chromosome__8,0.01598039827394929,-0.036971691687446746,0.08420242704626259,0.17474170317254678,0.01836694003236291,-0.09926554134840145,0.001479327219497268,0.1571806892715865,0.4422571393310855,-0.06501847654185033,-0.5534310187579099,-0.017139029920844283,-0.13809423213570932,-0.01954408424031254,-0.17764763772901976,-0.7310870801627478,0.05764055918231029,-0.16841150301481206,-1.455238774702542,0.17721361083300127
